Pais;Codigo;Periodo;Muertes Totales;Combustibles Solidos;Particulas;Ozono
Southern Latin America;;2012;3,274,710,072,832,820;32,228,841,231,419,900;2,840,469,389,874,720;13,830,883,211,210,400
Southern Latin America;;2013;31,855,405,142,901,700;3,009,046,397,767,940;27,703,337,715,410,800;14,062,210,316,080,800
Southern Latin America;;2014;30,119,088,651,855,200;28,185,974,267,333,200;26,140,379,930,830,000;14,171,228,800,908,000
Southern Latin America;;2015;2,993,540,619,053,210;2,604,863,032,909,030;26,121,704,977,499,900;147,683,864,095,203
Southern Latin America;;2016;28,831,655,254,152,400;24,953,450,971,842,900;25,072,202,215,953,500;15,307,339,478,069,100
Southern Latin America;;2017;28,393,856,638,459,700;2,372,909,582,957,800;2,471,485,624,217,780;15,794,133,376,377,700
Southern Sub-Saharan Africa;;1990;8,579,388,182,078,610;50,296,179,301,387,100;3,319,454,893,768,700;34,272,081,123,199,000
Southern Sub-Saharan Africa;;1991;8,413,510,227,037,870;4,856,871,589,986,700;3,326,704,739,431,440;34,098,607,211,484,600
Southern Sub-Saharan Africa;;1992;8,449,624,514,932,930;479,832,237,209,214;3,416,073,149,568,950;34,727,759,108,675,400
Southern Sub-Saharan Africa;;1993;8,342,379,002,249,380;4,709,559,862,473,230;3,395,308,704,088,890;34,938,645,548,970,200
Southern Sub-Saharan Africa;;1994;8,587,031,823,716,030;47,789,745,053,323,700;3,559,490,070,470,380;363,866,477,676,393
Southern Sub-Saharan Africa;;1995;8,619,610,534,123,870;47,271,631,701,892,800;36,363,038,944,169,300;37,308,624,858,872,400
Southern Sub-Saharan Africa;;1996;9,399,333,998,502,980;5,090,000,118,555,290;402,593,220,688,447;4,113,162,579,996,310
Southern Sub-Saharan Africa;;1997;10,141,134,781,562,700;5,372,243,799,743,890;4,463,131,638,204,470;4,422,514,933,913,090
Southern Sub-Saharan Africa;;1998;10,458,739,183,421,400;5,531,391,732,674,000;46,160,707,215,183,300;4,499,229,140,004,010
Southern Sub-Saharan Africa;;1999;1,063,503,827,875,990;56,539,631,926,895,600;4,674,752,162,140,900;4,429,427,959,367,230
Southern Sub-Saharan Africa;;2000;11,184,348,777,844,100;59,696,864,681,422,300;49,011,512,030,430,400;4,527,061,825,475,120
Southern Sub-Saharan Africa;;2001;11,019,617,189,701,300;58,749,870,986,741,600;484,121,045,327,505;4,385,486,639,406,840
Southern Sub-Saharan Africa;;2002;11,082,787,793,673,400;58,470,701,383,107,400;4,935,193,755,668,010;43,371,277,867,303
Southern Sub-Saharan Africa;;2003;11,050,141,238,061,300;57,506,412,579,943,200;50,014,865,813,119,800;4,287,889,424,889,900
Southern Sub-Saharan Africa;;2004;10,899,799,740,396,900;5,614,238,438,393,810;4,992,475,293,410,650;4,204,560,732,118,460
Southern Sub-Saharan Africa;;2005;10,800,712,951,049,900;5,503,525,491,548,700;5,005,723,595,313,640;4,165,172,806,285,960
Southern Sub-Saharan Africa;;2006;10,757,641,987,359,300;5,369,740,600,871,620;5,096,994,189,684,100;4,145,030,369,062,700
Southern Sub-Saharan Africa;;2007;10,527,350,221,695,600;5,119,653,887,879,980;5,121,298,924,782,240;4,069,071,688,285,340
Southern Sub-Saharan Africa;;2008;10,312,412,109,005,900;48,888,882,569,800,500;5,141,320,354,207,570;39,984,510,098,583,400
Southern Sub-Saharan Africa;;2009;10,028,904,631,391,900;4,634,040,708,258,330;511,796,232,893,166;3,911,260,796,041,540
Southern Sub-Saharan Africa;;2010;9,594,549,676,286,460;432,356,972,723,053;5,003,106,829,016,990;3,771,117,011,589,820
Southern Sub-Saharan Africa;;2011;9,075,381,692,740,580;40,131,734,169,545,600;4,802,679,799,792,210;3,632,895,133,787,280
Southern Sub-Saharan Africa;;2012;8,660,683,720,016,820;3,718,401,777,180,890;4,688,508,810,214,710;353,815,500,068,583
Southern Sub-Saharan Africa;;2013;8,297,455,102,725,870;3,437,047,865,552,920;4,611,706,310,378,890;3,456,153,868,408,420
Southern Sub-Saharan Africa;;2014;8,016,695,962,715,310;3,197,548,168,975,990;457,268,923,145,701;3,411,330,148,472,420
Southern Sub-Saharan Africa;;2015;7,787,242,031,444,100;2,998,239,853,550,150;45,407,227,875,001,300;34,117,726,263,642,000
Southern Sub-Saharan Africa;;2016;7,484,209,993,404,140;28,037,926,530,967,100;44,313,819,357,432,500;3,395,232,097,964,750
Southern Sub-Saharan Africa;;2017;6,984,809,263,012,340;25,338,791,216,779,500;4,213,127,546,960,810;32,341,342,899,538,500
Spain;ESP;1990;32,163,941,855,260,100;51,149,190,041,950,300;23,770,325,635,079,300;39,505,791,415,631,600
Spain;ESP;1991;31,642,923,232,202,800;456,106,358,283,289;23,757,062,244,374,300;4,001,557,033,023,050
Spain;ESP;1992;30,192,931,845,612,700;3,954,244,558,651,050;2,297,892,702,723,370;39,183,388,027,764,600
Spain;ESP;1993;29,386,832,354,519,100;3,481,094,620,855,490;22,635,301,342,151,300;3,925,601,678,161,140
Spain;ESP;1994;28,590,190,017,369,700;30,765,532,981,769,300;2,224,173,857,372,870;3,921,363,838,209,180
Spain;ESP;1995;2,829,986,887,043,450;27,611,319,572,340,200;22,195,137,604,189,800;4,000,703,780,134,580
Spain;ESP;1996;27,965,041,501,985,200;2,491,661,280,005,960;22,086,556,359,647,100;40,516,227,674,931,600
Spain;ESP;1997;26,959,466,170,790,000;2,205,028,086,644,200;21,409,612,477,544,200;39,995,828,789,985,200
Spain;ESP;1998;26,936,586,144,439,100;2,015,190,709,871,700;2,148,338,825,917,710;4,108,068,592,672,200
Spain;ESP;1999;27,047,917,525,893,500;18,799,784,270,836,200;2,162,047,718,623,430;4,235,001,238,505,150
Spain;ESP;2000;2,527,931,282,894,240;16,149,518,216,704,800;2,032,408,377,359,400;3,982,748,344,887,000
Spain;ESP;2001;24,413,227,818,855,200;1,447,459,890,092,600;1,974,920,624,281,130;3,834,558,985,836,430
Spain;ESP;2002;24,027,379,858,839,600;13,247,299,817,852,300;19,500,325,493,009,900;38,156,613,572,787,900
Spain;ESP;2003;23,972,661,450,829,300;1,239,753,203,752,980;19,518,846,815,344,100;38,266,634,264,860,500
Spain;ESP;2004;2,273,765,548,521,120;11,047,824,511,464,200;1,856,373,994,002,000;36,502,481,330,264,200
Spain;ESP;2005;22,214,877,557,756,900;10,142,681,089,881,300;18,155,386,883,637,400;36,169,254,209,810,400
Spain;ESP;2006;2,104,478,767,434,320;9,056,199,942,341,070;17,274,631,864,187,200;3,402,476,251,508,840
Spain;ESP;2007;20,653,582,098,038,000;8,489,929,449,037,280;16,971,786,724,060,100;3,363,685,458,993,860
Spain;ESP;2008;19,940,107,676,471,000;7,771,692,558,096,520;1,640,830,230,706,150;3,268,796,279,855,310
Spain;ESP;2009;18,878,241,876,784,200;6,843,055,489,717,940;15,545,645,850,804,100;31,395,088,448,546,400
Spain;ESP;2010;17,960,684,845,994,900;621,369,488,359,192;14,776,872,623,217,400;30,338,292,867,199,600
Spain;ESP;2011;18,146,961,195,551,300;5,774,207,348,444,110;15,040,427,212,251,200;3,014,334,023,316,700
Spain;ESP;2012;1,715,335,626,660,770;5,517,788,431,909,920;14,068,249,514,109,400;29,946,555,110,269,800
Spain;ESP;2013;16,094,486,043,894,400;5,139,374,227,819,800;131,373,059,396,856;287,571,497,854,937
Spain;ESP;2014;15,315,841,371,893,500;49,818,728,071,403,400;12,369,865,374,066,900;2,859,837,700,968,510
Spain;ESP;2015;1,597,984,597,308,620;48,972,201,006,560,000;12,941,654,472,684,900;2,987,383,868,436,810
Spain;ESP;2016;14,776,496,470,057,100;4,649,402,002,852,430;1,183,727,323,849,750;2,876,633,568,567,200
Spain;ESP;2017;14,481,292,760,208,100;4,396,444,651,459,850;11,598,344,171,796,500;28,389,567,962,445,400
Sri Lanka;LKA;1990;9,307,409,917,921,920;6,947,944,295,030,270;23,350,102,730,557,800;39,756,092,129,174,700
Sri Lanka;LKA;1991;84,993,687,006,658;6,285,995,787,991,710;21,905,297,999,295,100;36,964,257,047,681,400
Sri Lanka;LKA;1992;831,775,964,778,502;61,021,050,443,323,000;2,192,941,524,103,860;3,661,823,761,279,860
Sri Lanka;LKA;1993;801,809,523,092,514;5,833,698,236,200,000;21,619,964,280,609,600;3,594,934,715,055,910
Sri Lanka;LKA;1994;8,167,811,906,176,050;5,868,658,595,213,620;22,757,868,069,276,600;37,262,369,579,562,800
Sri Lanka;LKA;1995;8,448,653,173,313,840;59,739,651,315,083,900;2,449,676,320,393,850;3,955,353,821,091,040
Sri Lanka;LKA;1996;852,899,651,567,134;5,940,782,909,639,830;25,628,373,850,817,500;39,915,465,874,160,700
Sri Lanka;LKA;1997;8,719,106,444,537,950;5,971,689,058,129,750;27,218,858,344,063,000;3,995,140,321,737,650
Sri Lanka;LKA;1998;8,069,700,059,186,690;54,453,374,368,747,600;26,003,672,067,836,000;37,376,410,488,935,200
Sri Lanka;LKA;1999;7,938,807,657,191,230;5,278,769,294,733,190;26,358,981,279,066,900;37,408,090,602,377,200
Sri Lanka;LKA;2000;7,807,095,699,758,370;51,059,042,721,921,000;26,764,752,234,467,200;380,967,244,168,723
Sri Lanka;LKA;2001;7,216,239,418,548,170;46,668,973,034,046,800;25,254,578,554,254,400;3,669,909,083,054,380
Sri Lanka;LKA;2002;6,857,577,684,088,940;4,359,766,768,305,230;24,739,001,961,160,800;36,578,477,298,438,100
Sri Lanka;LKA;2003;6,818,564,871,278,640;4,269,010,825,592,240;25,243,914,218,301,200;38,300,886,745,733,000
Sri Lanka;LKA;2004;6,680,310,405,178,350;4,136,481,183,006,010;2,517,822,100,389,000;3,945,519,086,249,510
Sri Lanka;LKA;2005;6,630,255,305,443,770;4,054,552,568,923,270;25,490,748,779,630,700;4,022,894,337,056,770
Sri Lanka;LKA;2006;6,604,454,644,590,200;3,964,853,681,561,020;26,123,072,672,436,900;41,065,606,017,831,800
Sri Lanka;LKA;2007;6,605,986,754,091,100;3,898,176,701,553,200;26,789,551,706,682,700;4,323,304,883,270,630
Sri Lanka;LKA;2008;6,619,590,477,629,470;3,823,969,172,413,530;2,765,505,939,167,060;4,489,756,110,384,760
Sri Lanka;LKA;2009;6,230,774,067,334,460;3,523,483,231,536,130;26,777,864,490,982,200;4,376,011,250,756,250
Sri Lanka;LKA;2010;612,217,116,096,654;3,382,714,372,886,990;27,085,559,850,373,600;45,539,254,545,993,000
Sri Lanka;LKA;2011;6,091,872,479,125,610;3,225,264,819,034,620;28,339,283,478,818,300;47,887,855,727,643,100
Sri Lanka;LKA;2012;59,224,328,552,839,000;3,074,687,950,275,570;28,133,538,495,557,100;49,922,542,051,633,700
Sri Lanka;LKA;2013;57,367,047,771,159,300;29,433,514,573,197,900;2,757,106,677,467,440;5,213,651,626,322,710
Sri Lanka;LKA;2014;5,500,640,170,885,790;27,924,962,786,600,500;26,701,983,340,296,100;5,387,507,880,737,570
Sri Lanka;LKA;2015;52,568,597,120,510,800;26,428,051,713,544,100;2,574,590,762,333,870;5,544,009,925,210,890
Sri Lanka;LKA;2016;43,272,225,552,621,000;26,903,919,346,082,800;15,929,086,422,519,300;5,763,735,697,000,090
Sri Lanka;LKA;2017;3,846,263,658,418,240;25,162,099,659,600,900;12,832,796,978,689,500;5,972,401,386,002,670
Sub-Saharan Africa;;1990;15,513,312,136,376,300;1,247,288,783,734,650;28,683,295,031,210,300;31,140,651,826,966,100
Sub-Saharan Africa;;1991;15,368,366,652,098,700;12,293,816,996,237,100;29,035,708,589,871,700;30,819,374,925,382,000
Sub-Saharan Africa;;1992;15,308,195,743,241,500;12,197,395,342,472,600;2,939,906,064,026,030;30,650,881,090,848,200
Sub-Saharan Africa;;1993;15,233,696,521,334,800;1,211,985,099,944,620;2,943,827,761,990,120;3,036,862,930,906,600
Sub-Saharan Africa;;1994;15,198,593,580,073,200;12,080,001,311,290,700;2,948,334,274,859,030;302,591,509,901,132
Sub-Saharan Africa;;1995;15,138,259,121,912,500;12,056,156,355,231,400;2,912,466,447,701,520;3,004,908,233,686,020
Sub-Saharan Africa;;1996;15,221,432,306,805,500;12,064,834,273,383,500;29,846,225,262,682,800;303,114,255,516,533
Sub-Saharan Africa;;1997;15,225,661,552,319,700;12,014,660,181,739;30,384,022,554,544,500;30,288,518,879,929,300
Sub-Saharan Africa;;1998;15,162,328,387,681,700;11,955,929,605,639,800;30,353,501,339,578,500;29,994,907,212,513,700
Sub-Saharan Africa;;1999;1,498,594,854,166,910;11,821,647,133,128,700;29,960,864,953,531,700;2,952,288,369,990,470
Sub-Saharan Africa;;2000;14,866,485,297,062,600;1,172,457,365,346,510;29,735,807,139,558,500;29,467,362,624,989,100
Sub-Saharan Africa;;2001;1,456,739,300,199,550;11,459,085,314,854,000;2,942,671,301,510,530;2,902,490,143,430,720
Sub-Saharan Africa;;2002;14,311,699,793,161,100;11,232,222,230,673,400;29,149,304,032,133,200;28,795,093,835,167,800
Sub-Saharan Africa;;2003;14,045,959,646,857,100;1,101,180,789,952,540;2,869,883,294,566,210;2,867,589,691,333,320
Sub-Saharan Africa;;2004;1,373,938,326,370,410;1,077,100,041,898,550;28,050,216,258,926,300;2,843,675,147,956,290
Sub-Saharan Africa;;2005;13,389,625,326,488,400;10,482,474,553,433,700;27,446,566,727,437,200;2,814,277,644,067,970
Sub-Saharan Africa;;2006;13,159,301,849,272,700;10,230,688,059,609,600;27,668,467,532,105,900;27,945,185,714,279,100
Sub-Saharan Africa;;2007;12,862,520,389,411,700;9,934,794,156,623,530;27,671,676,563,629,400;2,764,147,212,016,180
Sub-Saharan Africa;;2008;12,536,421,489,036,300;962,483,928,839,747;27,520,572,231,503,500;27,362,819,995,271,500
Sub-Saharan Africa;;2009;12,244,927,580,371,400;9,356,706,061,249,710;2,729,560,267,648,420;27,115,204,231,944,700
Sub-Saharan Africa;;2010;11,940,135,012,889,300;9,089,058,962,693,220;26,932,381,633,997,000;26,866,122,652,548,700
Sub-Saharan Africa;;2011;11,638,255,141,823,100;881,194,749,880,982;2,668,906,081,110,680;2,668,651,835,540,340
Sub-Saharan Africa;;2012;11,400,001,016,525,600;8,511,887,239,412,200;2,730,868,687,681,460;2,659,057,443,940,330
Sub-Saharan Africa;;2013;1,110,442,429,610,620;8,286,662,867,635,510;26,599,499,413,809,000;2,652,340,405,118,220
Sub-Saharan Africa;;2014;10,862,905,101,610,400;8,054,234,404,646,710;2,649,955,441,733,490;26,533,521,400,656,500
Sub-Saharan Africa;;2015;10,759,496,315,209,600;7,647,238,546,917,170;2,953,553,909,451,300;2,655,769,873,770,840
Sub-Saharan Africa;;2016;10,532,924,951,642,900;744,952,472,050,169;29,226,426,719,787,200;26,723,832,239,796,600
Sub-Saharan Africa;;2017;1,027,262,742,059,890;7,218,739,462,767,430;28,935,964,187,790,100;26,604,924,638,297,500
Sudan;SDN;1990;18,259,083,136,649,500;14,964,693,710,701,800;31,590,105,022,624,000;25,770,503,867,786,100
Sudan;SDN;1991;17,878,604,453,930,400;1,446,988,484,131,300;3,273,193,100,991,370;25,633,987,626,256,500
Sudan;SDN;1992;17,527,562,020,716,200;1,406,676,932,446,570;33,250,558,803,670,000;25,516,852,202,159,200
Sudan;SDN;1993;17,348,846,096,937,600;13,891,026,694,021,600;3,323,094,254,582,270;25,367,081,944,996,400
Sudan;SDN;1994;17,160,876,785,569,300;13,736,064,110,482,700;3,290,896,412,913,930;2,525,296,641,745,600
Sudan;SDN;1995;16,958,260,251,041,300;1,361,835,299,701,130;320,667,577,559,748;2,514,054,785,700,970
Sudan;SDN;1996;16,740,854,217,478,200;13,392,852,182,230,200;3,215,238,512,311,150;25,042,347,342,889,000
Sudan;SDN;1997;16,420,908,636,862,000;1,309,093,047,197,630;3,197,649,964,093,430;24,889,989,130,520,300
Sudan;SDN;1998;16,101,766,628,382,300;1,281,901,277,441,030;31,508,276,438,195,600;24,729,635,108,424,300
Sudan;SDN;1999;1,577,371,546,462,640;12,555,353,503,461,400;30,866,248,613,696,800;2,462,013,136,440,750
Sudan;SDN;2000;15,298,437,065,891,500;12,098,324,560,131,500;30,675,928,668,570,300;245,120,553,382,387
Sudan;SDN;2001;14,910,674,928,001,500;11,660,166,979,560,100;31,170,408,849,542,400;2,449,542,685,657,040
Sudan;SDN;2002;14,506,167,221,430,600;11,185,838,615,117,900;318,573,977,273,962;24,478,763,126,508,600
Sudan;SDN;2003;14,093,034,767,646,000;10,725,016,294,332,200;32,322,999,266,443,700;2,444,535,747,348,850
Sudan;SDN;2004;13,703,086,085,561,700;10,312,378,394,241,400;325,389,356,127,897;24,427,808,796,378,600
Sudan;SDN;2005;13,402,571,443,516,500;999,548,379,436,061;32,687,705,230,773,300;24,435,022,573,914,100
Sudan;SDN;2006;13,013,684,003,086,700;9,509,741,685,266,670;3,365,264,794,063,490;2,427,238,448,320,450
Sudan;SDN;2007;12,568,086,299,625,500;8,988,661,537,291,450;3,440,342,403,781,330;2,404,027,212,314,440
Sudan;SDN;2008;12,171,459,694,662,300;8,590,820,435,890,140;3,441,478,246,174,080;23,811,424,864,929,700
Sudan;SDN;2009;11,745,109,435,364,400;8,145,542,046,507,640;34,596,260,129,058,700;236,288,543,363,935
Sudan;SDN;2010;11,298,929,035,420,400;770,822,707,892,857;34,492,424,214,018,200;23,520,920,035,294,600
Sudan;SDN;2011;11,032,653,452,296,600;7,192,717,442,198,330;36,983,028,759,686,600;2,349,907,012,199,340
Sudan;SDN;2012;10,691,207,057,078,300;687,132,436,923,678;367,642,542,184,906;2,350,670,979,834,380
Sudan;SDN;2013;10,364,306,086,293,900;6,573,839,333,251,380;3,645,619,387,182,740;23,521,098,251,747,800
Sudan;SDN;2014;10,101,643,093,953,500;6,289,181,417,751,020;3,666,180,264,767,090;23,600,139,178,521,300
Sudan;SDN;2015;10,055,114,882,257,700;5,700,683,018,345,730;4,209,278,829,590,240;23,544,900,543,502,900
Sudan;SDN;2016;9,736,845,987,054,280;5,530,052,003,762,760;4,058,802,662,406,660;23,742,404,218,188,300
Sudan;SDN;2017;9,570,386,241,591,240;5,243,083,262,939,610;41,764,316,572,238,500;240,480,390,787,413
Suriname;SUR;1990;7,019,621,779,135,280;3,295,275,872,489,690;3,702,357,161,265,880;3,084,928,546,093,460
Suriname;SUR;1991;6,966,962,746,397,530;31,456,636,273,126,800;3,799,324,150,231,390;30,830,730,561,190,200
Suriname;SUR;1992;691,518,430,207,965;30,277,165,019,956,800;3,865,154,875,220,610;31,269,852,936,418
Suriname;SUR;1993;7,021,722,190,945,500;30,097,092,245,364,600;3,988,728,227,289,610;32,569,348,789,331,400
Suriname;SUR;1994;6,602,998,403,944,290;277,981,414,666,428;3,800,826,470,711,730;31,187,635,212,942,500
Suriname;SUR;1995;60,405,282,948,144,800;25,233,397,109,870,900;3,496,344,164,991,280;28,974,679,673,498,500
Suriname;SUR;1996;6,053,413,250,225,840;24,690,579,873,339,100;35,627,971,380,457,600;2,994,787,148,380,930
Suriname;SUR;1997;60,965,528,453,877;2,408,385,583,938,330;3,665,229,935,835,120;3,177,151,722,740,380
Suriname;SUR;1998;6,118,095,772,152,010;23,613,432,560,306,500;3,731,647,583,607,560;34,645,407,413,235,700
Suriname;SUR;1999;61,977,171,337,836,500;2,346,560,702,148,560;38,238,344,262,975,800;37,549,932,793,923,500
Suriname;SUR;2000;6,108,800,391,172,230;2,259,589,459,763,350;38,205,260,240,724,700;3,921,759,366,820,040
Suriname;SUR;2001;6,058,427,446,382,530;21,347,674,990,256,200;3,894,434,726,387,710;399,937,192,228,572
Suriname;SUR;2002;6,096,892,567,014,470;20,446,035,733,633,100;40,224,717,480,589,000;40,796,942,242,956,600
Suriname;SUR;2003;60,576,338,061,448,200;1,950,159,025,764,840;4,077,443,403,337,680;41,084,539,821,380,800
Suriname;SUR;2004;6,024,299,608,814,200;18,654,713,539,258,600;4,127,980,021,333,290;4,213,166,089,855,810
Suriname;SUR;2005;58,956,876,419,032,900;17,924,211,072,475;4,072,252,270,396,370;4,223,739,675,787,450
Suriname;SUR;2006;5,753,325,863,625,060;16,864,886,421,924,900;4,035,541,557,458,680;42,675,615,346,262,500
Suriname;SUR;2007;5,597,075,471,805,890;15,925,637,208,939,400;3,973,576,240,749,810;4,218,878,130,531,800
Suriname;SUR;2008;5,427,299,236,762,680;1,506,257,123,719,880;38,906,398,566,815,100;414,078,721,863,167
Suriname;SUR;2009;5,254,194,155,695,500;14,440,292,228,316,900;37,800,098,676,957,200;40,976,588,804,770,500
Suriname;SUR;2010;520,067,212,332,732;14,084,792,492,165,200;3,760,468,979,098,930;4,292,193,183,862,960
Suriname;SUR;2011;5,191,912,948,330,450;13,136,400,576,039,700;3,845,717,460,190,970;44,262,186,231,902
Suriname;SUR;2012;4,993,615,649,863,030;12,798,738,164,537,100;36,797,044,770,156,500;4,582,039,311,193,710
Suriname;SUR;2013;4,993,400,812,039,410;12,325,422,748,935,500;3,725,086,868,699,250;4,809,759,073,120,330
Suriname;SUR;2014;4,921,250,398,720,040;12,545,767,499,452,500;3,627,713,517,499,650;516,674,399,601,058
Suriname;SUR;2015;50,610,999,768,875,600;12,327,838,233,078,200;3,786,042,617,530,550;5,597,376,762,371,650
Suriname;SUR;2016;5,009,759,588,913,190;11,993,360,144,345,100;37,664,967,514,107,500;5,786,762,382,213,290
Suriname;SUR;2017;48,714,428,646,444,200;11,351,051,551,281,100;3,692,001,981,131,920;5,823,429,853,404,280
Sweden;SWE;1990;2,254,472,833,070,590;144,121,750,103,976;20,334,175,700,097,800;8,733,858,280,451,620
Sweden;SWE;1991;22,367,384,543,318,800;1,371,952,388,953,520;201,922,297,942,787;9,112,610,624,932,180
Sweden;SWE;1992;2,140,880,133,589,550;12,526,573,169,717,900;19,337,605,300,740,900;9,276,216,056,061,160
Sweden;SWE;1993;20,900,973,778,430,900;11,519,159,332,557,100;18,891,610,917,594,800;9,702,857,400,453,540
Sweden;SWE;1994;19,603,608,762,425,000;10,276,114,981,816,000;17,718,986,527,136,600;9,683,089,405,591,780
Sweden;SWE;1995;19,228,508,584,831,700;9,482,125,703,164,620;17,381,416,662,657,300;10,141,775,291,472,500
Sweden;SWE;1996;1,897,549,889,432,240;9,055,122,097,188,550;17,138,932,078,244,300;10,515,227,387,436,000
Sweden;SWE;1997;1,855,386,247,068,590;8,208,641,064,508,360;16,771,826,779,739,000;1,086,096,028,595,870
Sweden;SWE;1998;1,829,235,505,052,730;7,778,117,643,812,140;16,510,271,965,694,400;11,349,823,279,168,600
Sweden;SWE;1999;18,062,102,295,285,200;732,522,944,746,428;1,628,495,291,978,440;11,798,651,203,671,100
Sweden;SWE;2000;17,382,270,666,349,700;6,782,255,625,862,440;15,645,834,439,530,800;1,193,542,833,562,850
Sweden;SWE;2001;1,714,804,727,258,110;6,446,551,053,575,810;15,424,657,105,584,700;12,169,712,850,279,000
Sweden;SWE;2002;1,663,431,970,522,210;6,145,197,032,785,870;14,921,161,494,979,900;12,379,260,782,834,000
Sweden;SWE;2003;1,584,487,408,440,800;5,547,845,196,595,880;14,185,284,374,474,600;1,242,280,610,993,360
Sweden;SWE;2004;15,432,583,780,081,400;5,140,332,808,692,680;13,784,056,568,551,500;12,725,470,015,309,400
Sweden;SWE;2005;14,540,002,762,588,900;4,528,354,157,865,180;12,955,208,939,909,800;12,671,581,732,930,500
Sweden;SWE;2006;14,392,655,237,811,600;42,782,694,418,886,200;12,830,545,353,573,800;12,707,969,437,111,200
Sweden;SWE;2007;14,223,726,197,264,000;39,667,306,336,278,500;1,268,678,684,892,280;12,777,965,408,408,400
Sweden;SWE;2008;13,918,423,512,674,600;3,750,542,000,385,660;12,398,744,874,209,100;12,823,545,091,044,900
Sweden;SWE;2009;13,533,842,083,986,100;3,403,674,753,111,440;12,044,321,496,221,000;12,866,686,413,578,000
Sweden;SWE;2010;12,844,479,348,843,100;30,386,805,653,696,200;11,404,968,684,424,500;1,270,368,803,503,740
Sweden;SWE;2011;1,298,211,975,017,430;28,299,777,982,081,200;11,547,863,066,444,500;1,291,887,828,278,310
Sweden;SWE;2012;11,211,472,560,658,700;2,560,133,324,310,030;9,787,832,476,636,780;1,290,103,312,157,420
Sweden;SWE;2013;1,055,475,872,522,230;23,362,957,886,369,200;9,149,070,342,074,660;12,890,952,368,645,100
Sweden;SWE;2014;11,293,667,435,946,700;22,648,904,250,463,800;9,912,536,069,553,240;12,862,846,415,872,900
Sweden;SWE;2015;9,850,026,623,007,670;20,031,959,184,260,700;847,778,460,386,595;12,862,486,083,955,100
Sweden;SWE;2016;9,280,194,026,324,790;18,138,297,027,333,600;7,913,134,283,995,120;12,942,612,202,201,800
Sweden;SWE;2017;9,395,303,079,970,220;17,539,701,595,297,400;804,095,235,887,221;12,898,080,360,029,000
Switzerland;CHE;1990;30,727,547,978,575,000;9,480,279,185,586,470;27,644,631,644,734,700;25,921,574,377,613,600
Switzerland;CHE;1991;30,260,416,787,161,200;9,342,569,675,727,350;27,195,724,631,760,100;25,846,197,764,794,000
Switzerland;CHE;1992;29,107,802,648,434,400;9,018,110,696,392,350;261,168,011,043,807;25,319,404,126,509,200
Switzerland;CHE;1993;27,961,865,410,380,200;8,681,967,389,885,840;2,503,388,156,884,440;2,492,935,999,769,600
Switzerland;CHE;1994;271,989,073,455,937;830,093,397,050,583;24,300,189,983,942,300;249,991,321,821,397
Switzerland;CHE;1995;26,518,531,739,269,800;8,110,577,703,989,720;23,615,177,721,425,500;25,244,211,816,844,300
Switzerland;CHE;1996;2,509,476,809,664,750;766,321,759,543,071;2,228,630,450,891,550;24,615,919,041,311,400
Switzerland;CHE;1997;24,815,060,741,674,400;7,494,627,034,767,330;21,989,143,020,858,800;2,499,598,860,025,520
Switzerland;CHE;1998;2,402,164,645,196,970;7,176,513,313,634,780;212,396,638,604,142;24,813,272,955,584,700
Switzerland;CHE;1999;22,920,663,836,291,900;6,799,546,939,962,290;2,022,496,792,118,310;24,194,501,074,898,400
Switzerland;CHE;2000;22,442,112,003,819;6,542,970,664,724,540;1,980,418,884,652,760;23,784,579,067,020,300
Switzerland;CHE;2001;21,284,041,389,063,300;6,060,672,160,164,080;18,792,789,878,838,500;2,261,663,271,775,110
Switzerland;CHE;2002;2,090,129,788,100,110;5,871,666,437,924,770;18,452,413,390,432,200;22,348,621,188,361,500
Switzerland;CHE;2003;20,560,317,817,184,600;5,483,057,090,186,470;1,815,336,565,141,000;22,319,316,443,759,100
Switzerland;CHE;2004;19,348,898,424,895,800;49,146,155,475,154,800;170,863,241,934,332;21,269,944,147,702,300
Switzerland;CHE;2005;1,862,349,146,995,770;4,460,642,045,028,890;1,643,628,343,633,760;2,090,313,995,951,550
Switzerland;CHE;2006;18,061,943,991,550,700;41,929,652,655,968,400;1,592,864,414,488,640;20,588,300,540,176,700
Switzerland;CHE;2007;1,754,520,903,432,290;3,782,809,718,200,960;15,472,255,023,899,100;20,361,633,182,740,700
Switzerland;CHE;2008;16,903,263,021,118,100;347,299,194,196,655;1,488,628,311,361,020;20,063,688,909,478,700
Switzerland;CHE;2009;16,709,866,460,794,800;3,234,376,170,543,730;14,691,993,825,958,300;20,359,239,641,164,300
Switzerland;CHE;2010;16,055,834,023,358,300;2,912,424,275,106,720;14,097,745,421,436,100;20,020,870,538,811,000
Switzerland;CHE;2011;15,373,577,348,897,800;26,435,088,561,045,300;13,498,034,089,658,000;19,362,858,899,087,600
Switzerland;CHE;2012;14,701,504,461,277,400;2,526,347,659,529,350;12,834,649,166,492,000;19,264,276,028,514,700
Switzerland;CHE;2013;14,148,153,840,380,900;23,884,856,583,553,900;12,300,612,645,705,000;19,120,851,056,205,100
Switzerland;CHE;2014;13,266,524,384,134,700;2,227,985,080,227,220;11,483,214,012,548,900;18,468,143,776,611,300
Switzerland;CHE;2015;1,291,571,029,469,800;20,730,641,141,623,400;1,114,980,039,001,040;18,406,167,468,537,200
